iso3,year,value
BMU,2006,115175.773016307
BMU,2007,118696.092066629
BMU,2008,115947.63292703
BMU,2009,108967.427366927
BMU,2010,105973.358845444
BMU,2011,101994.242680484
BMU,2012,96715.1659966888
BMU,2013,96553.8726827819
BMU,2014,93046.2100976443
BMU,2015,93863.8483363419
BMU,2016,93269.0137558453
BMU,2017,96441.2718767256
BMU,2018,95643.2734055543
BMU,2019,95523.9623126026
BMU,2020,88484.8155997921
BMU,2021,92319.6714861222
BMU,2022,97943.0548977322
BMU,2023,102268.922803272
BMU,2024,104299.944358815
BOL,1990,6247.10446615403
BOL,1991,6440.48571428318
BOL,1992,6414.32866825436
BOL,1993,6556.81640551449
BOL,1994,6731.28487501595
BOL,1995,6914.34189614304
BOL,1996,7083.6131331083
BOL,1997,7301.50935861496
BOL,1998,7534.51656369605
BOL,1999,7435.72544286949
BOL,2000,7492.4338168091
BOL,2001,7491.15257765571
BOL,2002,7550.01554645092
BOL,2003,7625.90515918892
BOL,2004,7811.59684093936
BOL,2005,8020.63568834793
BOL,2006,8263.31896853691
BOL,2007,8493.94848212653
BOL,2008,8865.27246616683
BOL,2009,9011.55629873547
BOL,2010,9230.3980801466
BOL,2011,9554.44502513
BOL,2012,9884.46163594645
BOL,2013,10391.3833756917
BOL,2014,10790.8472887528
BOL,2015,11144.6415720641
BOL,2016,11448.02180322
BOL,2017,11755.2556195885
BOL,2018,11920.3135079645
BOL,2019,11930.9159145918
BOL,2020,10285.6590750222
BOL,2021,11202.4409836707
BOL,2022,11487.7148799194
BOL,2023,11616.1575595159
BOL,2024,11329.1518061536
BOL,2025,11000.5345220728
BRA,1990,12633.2884560597
BRA,1991,12546.5605005559
BRA,1992,12271.9788478727
BRA,1993,12669.4287209749
BRA,1994,13202.9308011881
BRA,1995,13550.4393735843
BRA,1996,13641.6295995961
BRA,1997,13896.6249901072
BRA,1998,13737.7026433556
BRA,1999,13602.4137067874
BRA,2000,14005.3471874231
BRA,2001,14016.1313772236
BRA,2002,14265.9048770292
BRA,2003,14259.3664089322
BRA,2004,14911.2609608592
BRA,2005,15221.0138281541
BRA,2006,15657.4795716983
BRA,2007,16440.583740032
BRA,2008,17113.3679822643
BRA,2009,16939.4407810328
BRA,2010,18062.1581103659
BRA,2011,18627.8104529397
BRA,2012,18832.2195527075
BRA,2013,19241.5059815726
BRA,2014,19183.172744636
BRA,2015,18357.0690617991
BRA,2016,17620.9272434136
BRA,2017,17724.4799577784
BRA,2018,17917.7492123359
BRA,2019,18018.6209151518
BRA,2020,17327.5157249466
BRA,2021,18075.7060049068
BRA,2022,18554.0461828566
BRA,2023,19079.8122134028
BRA,2024,19652.365499171
BRA,2025,20024.6968256903
BRB,1990,19195.8871160038
BRB,1991,18391.0074040066
BRB,1992,17284.5196561055
BRB,1993,17370.8734866422
BRB,1994,17679.9985547176
BRB,1995,18007.2337725556
BRB,1996,18705.7976314677
BRB,1997,19584.4075964016
BRB,1998,20311.199276816
BRB,1999,20372.8839348705
BRB,2000,21315.7684300571
BRB,2001,20782.8432453701
BRB,2002,20809.8567218941
BRB,2003,21132.3281963019
BRB,2004,21308.6052569587
BRB,2005,22035.3859581035
BRB,2006,23260.8645438811
BRB,2007,23631.9433885299
BRB,2008,23657.2900650446
BRB,2009,22354.8404800399
BRB,2010,20464.7939658776
BRB,2011,20383.2530917687
BRB,2012,19743.57827095
BRB,2013,19730.3469740518
BRB,2014,19840.8306179644
BRB,2015,19642.2322500219
BRB,2016,19877.1120083968
BRB,2017,19966.3202405154
BRB,2018,19877.6759569235
BRB,2019,19890.455714094
BRB,2020,16399.7020111405
BRB,2021,17686.7469386289
BRB,2022,20494.5343836936
BRB,2023,20865.0155437147
BRB,2024,21557.5276350385
BRB,2025,22127.3604979718
BRN,1990,118163.68336994
BRN,1991,118220.68359533
BRN,1992,111457.220883519
BRN,1993,107899.136339239
BRN,1994,106239.232694338
BRN,1995,105043.853097683
BRN,1996,102522.125418121
BRN,1997,106503.420270796
BRN,1998,97171.6372551031
BRN,1999,99083.3205282422
BRN,2000,100323.439918528
BRN,2001,99680.7626777537
BRN,2002,101571.583784666
BRN,2003,103226.914446986
BRN,2004,101497.754798655
BRN,2005,99795.6850854526
BRN,2006,102248.510300567
BRN,2007,96752.6204091885
BRN,2008,91275.5000919182
BRN,2009,87875.8283546044
BRN,2010,88586.5133683924
BRN,2011,90279.6634042123
BRN,2012,89718.4636049982
BRN,2013,86606.6518910199
BRN,2014,83310.6151819533
BRN,2015,81910.1882959493
BRN,2016,78880.6228501768
BRN,2017,78966.8643142346
BRN,2018,78099.0507802561
BRN,2019,80228.1598170527
BRN,2020,80280.8980640677
BRN,2021,78248.797127611
BRN,2022,76357.829114996
BRN,2023,76616.7014884981
BRN,2024,79071.7333801445
BRN,2025,78985.122026951
BTN,1990,3411.3837599176
BTN,1991,3338.00941826599
BTN,1992,3624.59781500136
BTN,1993,3850.551287421
BTN,1994,4042.49417769249
BTN,1995,4379.87046667778
BTN,1996,4616.91979198439
BTN,1997,4778.70511731732
BTN,1998,4965.87646031681
BTN,1999,5241.36663790737
BTN,2000,5287.57434721684
BTN,2001,5545.6305511084
BTN,2002,5991.25497571775
BTN,2003,6323.5411950973
BTN,2004,6517.99683290216
BTN,2005,6850.80441609334
BTN,2006,7140.85609148376
BTN,2007,8195.07074477912
BTN,2008,8470.03471622855
BTN,2009,9019.11861272397
BTN,2010,9985.28455483655
BTN,2011,10714.686566371
BTN,2012,11143.9445354588
BTN,2013,11212.479426698
BTN,2014,11744.5189124825
BTN,2015,12400.2983237391
BTN,2016,13320.9759036882
BTN,2017,13482.3425280358
BTN,2018,13854.8543977158
BTN,2019,14555.1884045845
BTN,2020,12979.9369485824
BTN,2021,13458.812666743
BTN,2022,14061.3120274588
BTN,2023,14610.2959097837
BTN,2024,15603.8871298469
BTN,2025,16743.8703854575
BWA,1990,10520.9183978405
BWA,1991,11001.8013588128
BWA,1992,11008.6810214184
BWA,1993,10902.9512774946
BWA,1994,10989.6700551057
BWA,1995,11457.6994362472
BWA,1996,11832.9387782379
BWA,1997,12526.352236393
BWA,1998,12306.250477233
BWA,1999,13207.447346512
BWA,2000,13185.8171514278
BWA,2001,12949.6403104655
BWA,2002,13479.6960719923
BWA,2003,13857.2588264737
BWA,2004,13984.8415112641
BWA,2005,14361.9576327759
BWA,2006,15275.5828811117
BWA,2007,15850.2343496231
BWA,2008,16040.3153236098
BWA,2009,13489.9509168296
BWA,2010,14545.0198074427
BWA,2011,15236.7188843522
BWA,2012,14957.6189142932
BWA,2013,16369.4252971454
BWA,2014,17052.1924105361
BWA,2015,15994.9643042101
BWA,2016,16905.588740873
BWA,2017,17352.8958451454
BWA,2018,17825.018569213
BWA,2019,18106.0105471124
BWA,2020,16289.3913582645
BWA,2021,17960.6254447437
BWA,2022,18647.3734588832
BWA,2023,18932.4802712334
BWA,2024,18107.614452913
BWA,2025,17687.2042407934
CAF,1990,1481.25255094258
CAF,1991,1427.69018313539
CAF,1992,1294.20254725767
CAF,1993,1257.8284033824
CAF,1994,1278.91509145063
CAF,1995,1334.10322981784
CAF,1996,1247.9687525828
CAF,1997,1278.48826062781
CAF,1998,1302.75142830782
CAF,1999,1313.23570902088
CAF,2000,1245.81399563599
CAF,2001,1272.85710758505
CAF,2002,1290.38314917126
CAF,2003,1191.8731520062
CAF,2004,1236.28534712166
CAF,2005,1219.5939445674
CAF,2006,1251.87082171335
CAF,2007,1284.55283590666
CAF,2008,1283.2728263106
CAF,2009,1402.68164770801
CAF,2010,1479.41367757692
CAF,2011,1517.14839091011
CAF,2012,1577.98053252253
CAF,2013,996.896355923912
CAF,2014,1001.85598053496
CAF,2015,1043.92171697157
CAF,2016,1073.94477703739
CAF,2017,1103.86609318724
CAF,2018,1125.70091748228
CAF,2019,1145.09563657752
CAF,2020,1136.57052993758
CAF,2021,1128.55237996459
CAF,2022,1136.80171107045
CAF,2023,1132.67643369804
CAF,2024,1111.21941638883
CAF,2025,1122.76083348097
CAN,1990,40475.096436631
CAN,1991,39139.2968301857
CAN,1992,39023.1668132004
CAN,1993,39622.4634110923
CAN,1994,40952.1197737093
CAN,1995,41617.706919569
CAN,1996,41880.535589577
CAN,1997,43241.2236471729
CAN,1998,44553.2651715658
CAN,1999,46464.5274488374
CAN,2000,48399.2864445547
CAN,2001,48774.1483226516
CAN,2002,49694.9870914363
CAN,2003,50139.7664579994
CAN,2004,51210.6593966138
CAN,2005,52356.5371486354
CAN,2006,53195.7608573851
CAN,2007,53761.8407991685
CAN,2008,53711.6580329654
CAN,2009,51552.4020321975
CAN,2010,52558.4200617806
CAN,2011,53681.1084809345
CAN,2012,54034.7821680318
CAN,2013,54712.1568593677
CAN,2014,55723.4615652506
CAN,2015,55660.8455840759
CAN,2016,55606.1329948184
CAN,2017,56612.3062191777
CAN,2018,57337.4682870033
CAN,2019,57583.8230739204
CAN,2020,54092.8576890836
CAN,2021,56995.0952020711
CAN,2022,58583.1299860138
CAN,2023,58088.3778077995
CAN,2024,57534.0915185335
CAN,2025,57989.5784653558
CEB,1990,17293.6474490926
CEB,1991,15451.865184455
CEB,1992,14722.7584656313
CEB,1993,14768.6885893304
CEB,1994,15310.9708907199
CEB,1995,16209.3016083363
CEB,1996,16972.3729220796
CEB,1997,17271.8184132785
CEB,1998,17726.7805117972
CEB,1999,18053.4112289508
CEB,2000,18866.992614198
CEB,2001,19591.1192589268
CEB,2002,20437.6181722064
CEB,2003,21307.5126148723
CEB,2004,22665.9482679125
CEB,2005,23837.2513202506
CEB,2006,25490.6865496896
CEB,2007,27204.8188248231
CEB,2008,28468.3930919127
CEB,2009,27511.5233418382
CEB,2010,27957.9006968917
CEB,2011,29052.8767019353
CEB,2012,29385.5792989282
CEB,2013,29678.1064029263
CEB,2014,30740.9191021016
CEB,2015,32053.9753560909
CEB,2016,33063.1299853908
CEB,2017,34898.5993254329
CEB,2018,36731.0962344349
CEB,2019,38302.005751171
CEB,2020,37280.0201037228
CEB,2021,40122.3609600588
CEB,2022,41833.7057765272
CEB,2023,42113.8905270663
CEB,2024,43043.8945580142
CEB,2025,44160.9264049384
CHE,1990,63921.4227334201
CHE,1991,62404.0627797363
CHE,1992,61004.7423539695
CHE,1993,59202.9850165162
CHE,1994,61091.4960852373
CHE,1995,63169.2827232412
CHE,1996,63243.2134310286
CHE,1997,64414.4578915682
CHE,1998,66006.2566369566
CHE,1999,66795.8879655155
CHE,2000,68834.8179906591
CHE,2001,69489.6995050103
CHE,2002,69228.3683320733
CHE,2003,68521.3420292943
CHE,2004,69812.378758031
CHE,2005,71414.3495582368
CHE,2006,73901.6149628577
CHE,2007,76161.5600232116
CHE,2008,77103.7188320632
CHE,2009,74672.9512725807
CHE,2010,76308.8064520802
CHE,2011,76527.3361539945
CHE,2012,76570.2378987121
CHE,2013,77084.6656456739
CHE,2014,78086.6805249841
CHE,2015,78325.7487417695
CHE,2016,78956.0667315042
CHE,2017,79333.7437810881
CHE,2018,81371.8944120855
CHE,2019,81694.630652314
CHE,2020,79270.8713687141
CHE,2021,83524.9832880195
CHE,2022,85762.2829174304
CHE,2023,85383.3564504008
CHE,2024,85448.0585577007
CHE,2025,85732.1097535232
CHL,1990,10955.2486481454
CHL,1991,11610.2783301649
CHL,1992,12738.6163157023
CHL,1993,13380.4722185057
CHL,1994,13849.6261008096
CHL,1995,14911.5640742268
CHL,1996,15748.4653555533
CHL,1997,16687.855593506
CHL,1998,17161.0335564475
CHL,1999,16900.1244018472
CHL,2000,17529.4205997692
CHL,2001,17874.5313866938
CHL,2002,18244.5196827315
CHL,2003,18907.3458745755
CHL,2004,19966.7093106095
CHL,2005,20923.479756183
CHL,2006,21973.7382914389
CHL,2007,22884.2997108846
CHL,2008,23515.3473178269
CHL,2009,23019.0299454094
CHL,2010,24122.4787924386
CHL,2011,25372.2741480772
CHL,2012,26676.8110154019
CHL,2013,27297.8185145366
CHL,2014,27511.5610030404
CHL,2015,27817.9584848024
CHL,2016,27965.3473526831
CHL,2017,27899.5979777012
CHL,2018,28499.4064000406
CHL,2019,28227.9790507594
CHL,2020,26258.4038553242
CHL,2021,29106.6356522053
CHL,2022,29560.4513805785
CHL,2023,29600.4188613168
CHL,2024,30267.6440919907
CHL,2025,30863.4223155169
CHN,1990,1666.8141224419
CHN,1991,1798.38257887629
CHN,1992,2030.47126519674
CHN,1993,2286.7956394875
CHN,1994,2556.90688386013
CHN,1995,2807.88647301744
CHN,1996,3055.72827655781
CHN,1997,3305.83025665988
CHN,1998,3533.69839702638
CHN,1999,3774.42758274469
CHN,2000,4065.86707804429
CHN,2001,4372.43560608339
CHN,2002,4744.38182475307
CHN,2003,5191.78118308167
CHN,2004,5684.3881718733
CHN,2005,6298.29929808598
CHN,2006,7057.11131595304
CHN,2007,8013.78375739131
CHN,2008,8743.7020031299
CHN,2009,9518.68128351945
CHN,2010,10476.1525652407
CHN,2011,11404.9179835542
CHN,2012,12217.9343813101
CHN,2013,13080.8787864744
CHN,2014,13968.5187785922
CHN,2015,14857.1088234405
CHN,2016,15772.8372607502
CHN,2017,16758.0463976858
CHN,2018,17807.0490552244
CHN,2019,18820.5871645645
CHN,2020,19215.1012491012
CHN,2021,20843.2978347377
CHN,2022,21499.3125559757
CHN,2023,22687.2519534328
CHN,2024,23841.4769141817
CHN,2025,25066.5215296486
CIV,1990,5255.54850266487
CIV,1991,5052.88904768462
CIV,1992,4843.32931958155
CIV,1993,4645.50187236924
CIV,1994,4502.49283983062
CIV,1995,4638.79163883935
CIV,1996,4807.45984346502
CIV,1997,5072.6345612587
CIV,1998,5093.16936951716
CIV,1999,4987.39397799406
CIV,2000,4838.37602767698
CIV,2001,4609.17878891553
CIV,2002,4368.96040639474
CIV,2003,4060.03041319294
CIV,2004,4088.97542020506
CIV,2005,4032.27570780036
CIV,2006,4049.29028298687
CIV,2007,3999.72054350731
CIV,2008,4096.75377364759
CIV,2009,4151.08431510133
CIV,2010,4338.68457800736
CIV,2011,4017.43753814324
CIV,2012,4234.21187719492
CIV,2013,4597.22035890241
CIV,2014,4907.61080546543
CIV,2015,5110.90021438908
CIV,2016,5320.88582199186
CIV,2017,5556.1547631509
CIV,2018,5670.24199741353
CIV,2019,5894.92235259103
CIV,2020,5787.85814696561
CIV,2021,6045.20480490881
CIV,2022,6272.26395760029
CIV,2023,6520.89886459765
CIV,2024,6747.0379677706
CIV,2025,7014.84577693062
CMR,1990,4517.61887779618
CMR,1991,4220.65297387084
CMR,1992,3974.27759501196
CMR,1993,3556.31854424592
CMR,1994,3522.74885285749
CMR,1995,3526.54367510339
CMR,1996,3577.59204137871
CMR,1997,3641.70750463277
CMR,1998,3714.13212604236
CMR,1999,3780.06217282191
CMR,2000,3822.94425358926
CMR,2001,3884.87304812714
CMR,2002,3951.41936232132
CMR,2003,4054.78133246517
CMR,2004,4222.96638689885
CMR,2005,4199.72270969362
CMR,2006,4241.51744722821
CMR,2007,4302.6192630847
CMR,2008,4300.26640352464
CMR,2009,4286.57718166156
CMR,2010,4286.58302947378
CMR,2011,4307.85195558527
CMR,2012,4382.11120797355
CMR,2013,4473.57231896434
CMR,2014,4588.4864949903
CMR,2015,4698.66677843587
CMR,2016,4767.13186148953
CMR,2017,4797.97544185544
CMR,2018,4851.48003949961
CMR,2019,4882.35560028896
CMR,2020,4763.48194388066
CMR,2021,4793.55628200196
CMR,2022,4843.65038202917
CMR,2023,4875.25120768005
CMR,2024,4916.93354019494
CMR,2025,4945.95640965334
COD,1990,2403.9702501624
COD,1991,2129.44892037201
COD,1992,1842.54848506846
COD,1993,1538.39690697251
COD,1994,1410.05655376053
COD,1995,1362.1877957292
COD,1996,1322.58011961396
COD,1997,1228.39076846395
COD,1998,1176.05049796639
COD,1999,1088.65043726176
COD,2000,981.422080027189
COD,2001,930.85782608082
COD,2002,929.452807088884
COD,2003,953.044643242042
COD,2004,987.746920881562
COD,2005,1016.6338907666
COD,2006,1036.13329616563
COD,2007,1091.54081233234
COD,2008,1137.84087315488
COD,2009,1109.18311674431
COD,2010,1166.98306581442
COD,2011,1124.7720535769
COD,2012,1182.14074588327
COD,2013,1342.74156112016
COD,2014,1392.75841334673
COD,2015,1433.21579814709
COD,2016,1388.80163211633
COD,2017,1395.71961761712
COD,2018,1431.7285269693
COD,2019,1394.76461472893
COD,2020,1361.02791099008
COD,2021,1402.38560295221
COD,2022,1484.33841881449
COD,2023,1559.33806475859
COD,2024,1601.70926640422
COD,2025,1640.56621824278
COG,1990,8699.52683870615
COG,1991,8658.16145286005
COG,1992,8636.63719209923
COG,1993,8302.69726834941
COG,1994,7617.60750274811
COG,1995,7701.32468533336
COG,1996,7812.04779971641
COG,1997,7599.04815388587
COG,1998,7711.6321257605
COG,1999,7312.32665071621
COG,2000,7570.58279297342
COG,2001,7567.43916817104
COG,2002,7729.3889014189
COG,2003,7577.45630456352
COG,2004,7577.44597274153
COG,2005,7876.11806658285
COG,2006,8192.57979719023
COG,2007,7375.82454100145
COG,2008,7587.28826163492
COG,2009,8138.45033818822
COG,2010,8583.66179834288
COG,2011,8492.42098392103
COG,2012,9079.68656400891
COG,2013,8798.49382506314
COG,2014,9159.25664414045
COG,2015,8977.70681641417
COG,2016,8001.8255194505
COG,2017,7372.77046737599
COG,2018,7029.33651566257
COG,2019,6939.36913397466
COG,2020,6350.50913409722
COG,2021,6263.21161292636
COG,2022,6205.1050414034
COG,2023,6172.28776650683
COG,2024,6152.56509118442
COG,2025,6194.08981287756
COL,1990,9998.81069684463
COL,1991,9996.0978604328
COL,1992,10196.4329707468
COL,1993,10533.1149561734
COL,1994,10927.9389491607
COL,1995,11279.0004579347
COL,1996,11303.1308859186
COL,1997,11483.5050125907
COL,1998,11343.8799115733
COL,1999,10679.7092686089
COL,2000,10813.4942250011
COL,2001,10823.4504878807
COL,2002,10925.1485602082
COL,2003,11183.2911819793
COL,2004,11607.9384935105
COL,2005,11999.2549591305
COL,2006,12636.6246577724
COL,2007,13318.3033138168
COL,2008,13591.0609028567
COL,2009,13586.7518430982
COL,2010,14037.0642668639
COL,2011,14852.3699513061
COL,2012,15279.4790008058
COL,2013,15912.2471293239
COL,2014,16480.3631474161
COL,2015,16821.3801400631
COL,2016,17003.244366485
COL,2017,16986.0334182842
COL,2018,17104.1313545678
COL,2019,17336.7716030551
COL,2020,15861.4999291295
COL,2021,17383.0901728295
COL,2022,18458.7209460704
COL,2023,18406.6242338491
COL,2024,18481.8374929368
COL,2025,18778.6482631901
COM,1990,3178.85476893274
COM,1991,2911.0534990739
COM,1992,3061.03259257515
COM,1993,3082.2224161285
COM,1994,2907.42227508174
COM,1995,3018.45798673853
COM,1996,2951.78312614747
COM,1997,3029.34647330307
COM,1998,2978.37124465978
COM,1999,3004.69061726748
COM,2000,2917.87154106634
COM,2001,3013.38883096315
COM,2002,3085.93814937142
COM,2003,3085.59675447872
COM,2004,3121.51677555024
COM,2005,3231.72506154387
COM,2006,3111.62570879692
COM,2007,3074.7346796054
COM,2008,3133.75034704474
COM,2009,3171.6035546392
COM,2010,3226.63502045267
COM,2011,3293.83407668409
COM,2012,3330.52446059187
COM,2013,3406.49918649378
COM,2014,3403.41291459985
COM,2015,3370.5557232032
COM,2016,3411.77123523582
COM,2017,3472.07858942366
COM,2018,3528.95868167877
COM,2019,3522.66866952646
COM,2020,3447.47274904772
COM,2021,3449.0435745318
COM,2022,3465.8402271705
COM,2023,3508.15862331545
COM,2024,3556.0384263801
COM,2025,3621.76626304343
CPV,1990,1848.75865235574
CPV,1991,1830.07599656211
CPV,1992,1984.68062998835
CPV,1993,2111.62140814748
CPV,1994,2465.9939315017
CPV,1995,2763.39733371857
CPV,1996,3022.88825211585
CPV,1997,3302.9740337536
CPV,1998,3657.38118993776
CPV,1999,4006.47964718799
CPV,2000,4510.13573659758
CPV,2001,4540.90731780518
CPV,2002,4710.2410491228
CPV,2003,4841.265398715
CPV,2004,5268.30312485708
CPV,2005,5565.76951208069
CPV,2006,5941.38218091511
CPV,2007,6767.40677380347
CPV,2008,7169.13944155367
CPV,2009,6994.5740991365
CPV,2010,7072.12150207342
CPV,2011,7325.78441834692
CPV,2012,7397.82220702474
CPV,2013,7440.66242650114
CPV,2014,7491.02198228243
CPV,2015,7560.13649202469
CPV,2016,7881.30336227784
CPV,2017,8234.56000312459
CPV,2018,8531.12961646549
CPV,2019,9111.62993173269
CPV,2020,7207.86853962048
CPV,2021,7685.41921393669
CPV,2022,8850.1066918812
CPV,2023,9228.4604533114
CPV,2024,9825.53410093619
CPV,2025,10395.7415044012
CRI,1990,10979.788113325
CRI,1991,10946.3811047015
CRI,1992,11654.8187340805
CRI,1993,12173.6770672722
CRI,1994,12415.2629246683
CRI,1995,12623.5339424627
CRI,1996,12497.627359916
CRI,1997,12887.5255656264
CRI,1998,13505.0840975141
CRI,1999,13776.5829416464
CRI,2000,14025.6899537485
CRI,2001,14257.525071713
CRI,2002,14503.176481607
CRI,2003,14898.7197394794
CRI,2004,15330.8832332948
CRI,2005,15711.7451335337
CRI,2006,16628.3723014013
CRI,2007,17752.4161954513
CRI,2008,18343.0996854851
CRI,2009,17941.5019129465
CRI,2010,18670.1678827387
CRI,2011,19264.4566461776
CRI,2012,19970.6856013628
CRI,2013,20242.2938648319
CRI,2014,20735.1927258406
CRI,2015,21265.3176336354
CRI,2016,21936.4660575366
CRI,2017,22633.7648663302
CRI,2018,23069.8622241266
CRI,2019,23496.8294622995
CRI,2020,22368.1378072638
CRI,2021,24083.5988182437
CRI,2022,25290.0087466975
CRI,2023,26378.5409941926
CRI,2024,27325.0470476503
CRI,2025,28443.4127676388
CSS,1990,13162.50817302
CSS,1991,13229.3314985291
CSS,1992,13609.0960878126
CSS,1993,13531.1904323724
CSS,1994,13896.1730369525
CSS,1995,14183.60600347
CSS,1996,14758.1688733256
CSS,1997,15378.9315442969
CSS,1998,16003.3172609187
CSS,1999,16662.5372962138
CSS,2000,17296.2228314479
CSS,2001,17587.9901132672
CSS,2002,18212.1604431284
CSS,2003,19401.6022436606
CSS,2004,20312.502453739
CSS,2005,21377.7180302595
CSS,2006,23063.5796295601
CSS,2007,23894.0318898216
CSS,2008,24276.688065702
CSS,2009,23444.9921052209
CSS,2010,23751.9862978379
CSS,2011,23879.7224145257
CSS,2012,24784.9475718502
CSS,2013,25141.1881792488
CSS,2014,25633.4033879208
CSS,2015,25404.134970126
CSS,2016,24339.8256633701
CSS,2017,23920.5893237126
CSS,2018,24024.8178299696
CSS,2019,24095.6268884397
CSS,2020,22222.115107616
CSS,2021,23495.1590735021
CSS,2022,27023.5574621428
CSS,2023,29600.9530687074
CSS,2024,33971.5525013977
CSS,2025,36714.3154169311
CUW,2000,34307.1250633963
CUW,2001,35339.0648639949
CUW,2002,35435.9975763658
CUW,2003,34812.7911728195
CUW,2004,34288.7402384635
CUW,2005,33651.5045829526
CUW,2006,33334.8567825808
CUW,2007,33490.2551592184
CUW,2008,33795.131116557
CUW,2009,33397.3973952737
CUW,2010,33004.5542873273
CUW,2011,32704.3558692872
CUW,2012,32320.8770365245
CUW,2013,31753.384548357
CUW,2014,31128.6473361746
CUW,2015,30861.3207651786
CUW,2016,30209.7882553609
CUW,2017,29729.1013639498
CUW,2018,29256.8157865286
CUW,2019,28659.6559014065
CUW,2020,23669.7711519128
CUW,2021,24905.7684266978
CUW,2022,26734.6458998921
CUW,2023,27617.9204283638
CUW,2024,28762.0581566389
CYM,2006,92213.0760037266
